time,quad x,quad y,quad z,kftag x,kftag y,kftag z,tag x,tag y,tag z,true tag x,true tag y,/qe0_position,/qe0_error_covar,/qe1_position,/qe1_error_covar,/qe2_position,/qe2_error_covar,/qe3_position,/qe3_error_covar,/qe4_position,/qe4_error_covar,/qe5_position,/qe5_error_covar,/qe6_position,/qe6_error_covar,/qe7_position,/qe7_error_covar
0.500159502029419,5.017983913421631,4.992196083068848,24.472911834716797,2.6436397583294045,-8.680557368596375,-29.02796975473146,2.8994545603057635,-8.967934463569716,-29.02796975473146,1.81544828414917,-7.518702507019043,"[None, None, None]","[None, None, None]","[2.736656454458175, -8.988421078256032, -29.02796975473146]","[0.007180597717224974, 0.007180597717224974, 0.0]","[2.8260312617476746, -9.356030014885624, -29.02796975473146]","[0.005444274797560472, 0.005444274797560472, 0.0]","[2.863528083298409, -9.493788129441555, -29.02796975473146]","[0.0036579843806269965, 0.0036579843806269965, 0.0]","[2.9691021962670554, -9.675513700181707, -29.02796975473146]","[0.0032162641475548493, 0.0032162641475548493, 0.0]","[3.158662870682245, -10.326827485432279, -29.02796975473146]","[0.0031466010469701038, 0.0031466010469701038, 0.0]","[2.871457880349395, -9.52240780483597, -29.02796975473146]","[0.0031588658910018906, 0.0031588658910018906, 0.0]","[2.9478603020955347, -9.986634061875657, -29.02796975473146]","[0.0031962065530876495, 0.0031962065530876495, 0.0]"
0.5501549243927002,5.017991065979004,4.991891860961914,24.473304748535156,2.7383438574071626,-8.783791106651966,-29.183693075238416,2.9054121793383105,-8.927493554387105,-29.183693075238416,1.815427303314209,-7.518495082855225,"[None, None, None]","[None, None, None]","[2.926706445239826, -9.283853522937386, -29.02796975473146]","[0.007182305338938082, 0.007182305338938082, 0.0]","[2.8260312617476746, -9.356030014885624, -29.02796975473146]","[0.005444274797560472, 0.005444274797560472, 0.0]","[2.863528083298409, -9.493788129441555, -29.02796975473146]","[0.0036579843806269965, 0.0036579843806269965, 0.0]","[2.9691021962670554, -9.675513700181707, -29.02796975473146]","[0.0032162641475548493, 0.0032162641475548493, 0.0]","[3.0268362744075348, -9.788276074052323, -29.02796975473146]","[0.003128122161472346, 0.003128122161472346, 0.0]","[2.871457880349395, -9.52240780483597, -29.02796975473146]","[0.0031588658910018906, 0.0031588658910018906, 0.0]","[2.8977539640816747, -9.554402905707175, -29.183693075238416]","[0.003152446359146731, 0.003152446359146731, 0.0]"
0.6001837253570557,5.017967224121094,4.991669654846191,24.47364616394043,2.7383438574071626,-8.783791106651966,-29.183693075238416,2.5485668570498636,-8.61958407711712,-29.183693075238416,1.815420150756836,-7.518190860748291,"[None, None, None]","[None, None, None]","[2.9983859316301817, -9.271727223067224, -29.183693075238416]","[0.007183735788556, 0.007183735788556, 0.0]","[3.00715052135924, -9.469266275522356, -29.183693075238416]","[0.00544187741086555, 0.00544187741086555, 0.0]","[2.872863897704875, -9.221699428435455, -29.183693075238416]","[0.0036432338713613694, 0.0036432338713613694, 0.0]","[2.9122607385273325, -9.230864581101537, -29.183693075238416]","[0.0031946350174791452, 0.0031946350174791452, 0.0]","[2.923838987963688, -9.258213089490697, -29.183693075238416]","[0.003101222726161632, 0.003101222726161632, 0.0]","[2.8119604558772213, -9.082764560917855, -29.183693075238416]","[0.0031361162992967354, 0.0031361162992967354, 0.0]","[2.8977539640816747, -9.554402905707175, -29.183693075238416]","[0.003152446359146731, 0.003152446359146731, 0.0]"
0.6501989364624023,5.017922401428223,4.991527080535889,24.47395133972168,2.8060107130603407,-8.838431165115486,-29.183693075238416,2.513548660481692,-8.586366707410122,-29.183693075238416,1.815443992614746,-7.517968654632568,"[None, None, None]","[None, None, None]","[2.9983859316301817, -9.271727223067224, -29.183693075238416]","[0.007183735788556, 0.007183735788556, 0.0]","[3.044919254950619, -9.38927633539112, -29.183693075238416]","[0.005441121402118512, 0.005441121402118512, 0.0]","[2.8533578599011706, -8.929701212346648, -29.183693075238416]","[0.003633298949815234, 0.003633298949815234, 0.0]","[2.846479921804886, -8.803146330507397, -29.183693075238416]","[0.0031768934502354722, 0.0031768934502354722, 0.0]","[2.923838987963688, -9.258213089490697, -29.183693075238416]","[0.003101222726161632, 0.003101222726161632, 0.0]","[2.749354837019893, -8.662624227883127, -29.183693075238416]","[0.003116987327776178, 0.003116987327776178, 0.0]","[2.8653319905559123, -9.097649147537275, -29.183693075238416]","[0.0031305845235019246, 0.0031305845235019246, 0.0]"
0.700188398361206,5.0178399085998535,4.991422176361084,24.474332809448242,2.7053776073119655,-8.749270041139441,-29.283536008591522,2.902163519662189,-8.820753490619817,-29.283536008591522,1.8154888153076172,-7.517826080322266,"[None, None, None]","[None, None, None]","[2.63851574611232, -8.893451476519543, -29.183693075238416]","[0.007185095298704917, 0.007185095298704917, 0.0]","[2.7417779853361264, -9.036300958719098, -29.283536008591522]","[0.005441258439640469, 0.005441258439640469, 0.0]","[2.6112116359773303, -8.495882376354858, -29.283536008591522]","[0.0036216455205582854, 0.0036216455205582854, 0.0]","[2.576445859908353, -8.266248315053252, -29.283536008591522]","[0.0031525769290162145, 0.0031525769290162145, 0.0]","[2.643949972611726, -8.607311777865517, -29.183693075238416]","[0.0030613604481424085, 0.0030613604481424085, 0.0]","[2.507384044201814, -8.154534171476545, -29.283536008591522]","[0.003090333491176025, 0.003090333491176025, 0.0]","[2.6331173378593618, -8.528549591780834, -29.183693075238416]","[0.0031129882873633997, 0.0031129882873633997, 0.0]"
0.7501630783081055,5.017745018005371,4.991390228271484,24.47465705871582,2.782139663075925,-8.771374631840752,-29.283536008591522,2.823903989495932,-8.93095653240722,-29.283536008591522,1.8155713081359863,-7.517721176147461,"[None, None, None]","[None, None, None]","[2.5728379560711097, -8.813321234240876, -29.283536008591522]","[0.0071864054901706826, 0.0071864054901706826, 0.0]","[2.7417779853361264, -9.036300958719098, -29.283536008591522]","[0.005441258439640469, 0.005441258439640469, 0.0]","[2.6112116359773303, -8.495882376354858, -29.283536008591522]","[0.0036216455205582854, 0.0036216455205582854, 0.0]","[2.576445859908353, -8.266248315053252, -29.283536008591522]","[0.0031525769290162145, 0.0031525769290162145, 0.0]","[2.4063925377677498, -8.062533103464025, -29.283536008591522]","[0.003008467561434942, 0.003008467561434942, 0.0]","[2.507384044201814, -8.154534171476545, -29.283536008591522]","[0.003090333491176025, 0.003090333491176025, 0.0]","[2.4319616811216678, -8.055849649939816, -29.283536008591522]","[0.0030878973367893855, 0.0030878973367893855, 0.0]"
0.800173282623291,5.017634391784668,4.991402626037598,24.47496223449707,2.782139663075925,-8.771374631840752,-29.283536008591522,2.816808525302696,-8.841562094396734,-29.283536008591522,1.8156661987304688,-7.517689228057861,"[None, None, None]","[None, None, None]","[2.960399313320277, -9.027536157578677, -29.283536008591522]","[0.007187691025404688, 0.007187691025404688, 0.0]","[2.9103299782553633, -9.019154334078866, -29.283536008591522]","[0.0054417298840082, 0.0054417298840082, 0.0]","[2.6472963178943383, -8.29107960058537, -29.283536008591522]","[0.0036050375785031856, 0.0036050375785031856, 0.0]","[2.5713797189382657, -7.976101582278203, -29.283536008591522]","[0.003116941916663644, 0.003116941916663644, 0.0]","[2.410820632822267, -7.747420773261953, -29.283536008591522]","[0.0029448436706887506, 0.0029448436706887506, 0.0]","[2.5030221061960325, -7.867623657310936, -29.283536008591522]","[0.0030511322762867767, 0.0030511322762867767, 0.0]","[2.4319616811216678, -8.055849649939816, -29.283536008591522]","[0.0030878973367893855, 0.0030878973367893855, 0.0]"
0.8501794338226318,5.0174994468688965,4.991451263427734,24.475257873535156,2.8025426612037068,-8.832310709365814,-29.283536008591522,2.607648616529663,-8.759364776032134,-29.240326527345417,1.8157768249511719,-7.517701625823975,"[None, None, None]","[None, None, None]","[2.960399313320277, -9.027536157578677, -29.283536008591522]","[0.007187691025404688, 0.007187691025404688, 0.0]","[2.883527214369841, -9.046369660622275, -29.283536008591522]","[0.0054420907686916166, 0.0054420907686916166, 0.0]","[2.616213757541449, -8.195952500676357, -29.283536008591522]","[0.003582621684042616, 0.003582621684042616, 0.0]","[2.5246749029231714, -7.816478639298854, -29.240326527345417]","[0.0030694794711798312, 0.0030694794711798312, 0.0]","[2.410820632822267, -7.747420773261953, -29.283536008591522]","[0.0029448436706887506, 0.0029448436706887506, 0.0]","[2.460967748086192, -7.711593210804603, -29.283536008591522]","[0.002998911878115026, 0.002998911878115026, 0.0]","[2.437047649688854, -7.870878740310444, -29.283536008591522]","[0.0030499266750359027, 0.0030499266750359027, 0.0]"
0.9001684188842773,5.017325401306152,4.991540431976318,24.475553512573242,2.81340723349915,-8.837395671692411,-29.240326527345417,2.5250150012262473,-8.755938972129401,-29.240326527345417,1.8159117698669434,-7.517750263214111,"[None, None, None]","[None, None, None]","[2.891508206754385, -9.04255812787223, -29.240326527345417]","[0.00718886637774107, 0.00718886637774107, 0.0]","[2.8523963539701116, -8.93186830431183, -29.240326527345417]","[0.005442168112473443, 0.005442168112473443, 0.0]","[2.586101973169164, -8.06824521743402, -29.240326527345417]","[0.003555015943490754, 0.003555015943490754, 0.0]","[2.38447861072895, -7.6208908373175355, -29.240326527345417]","[0.003012082040557639, 0.003012082040557639, 0.0]","[2.3704916316019995, -7.511490033705547, -29.240326527345417]","[0.0028735538702020927, 0.0028735538702020927, 0.0]","[2.427928826753018, -7.561961311757485, -29.240326527345417]","[0.002935761354058524, 0.002935761354058524, 0.0]","[2.437299843669918, -7.693348095555422, -29.240326527345417]","[0.002998486445129552, 0.002998486445129552, 0.0]"
0.9501638412475586,5.0171966552734375,4.991618633270264,24.47574234008789,2.7004858193915564,-8.805635436830295,-29.22054703588613,2.8467614101430008,-8.946948584507673,-29.22054703588613,1.8160858154296875,-7.517839431762695,"[None, None, None]","[None, None, None]","[2.6654344580294493, -8.939193225995444, -29.240326527345417]","[0.007190056206247364, 0.007190056206247364, 0.0]","[2.8523963539701116, -8.93186830431183, -29.240326527345417]","[0.005442168112473443, 0.005442168112473443, 0.0]","[2.586101973169164, -8.06824521743402, -29.240326527345417]","[0.003555015943490754, 0.003555015943490754, 0.0]","[2.38447861072895, -7.6208908373175355, -29.240326527345417]","[0.003012082040557639, 0.003012082040557639, 0.0]","[2.2453076852724188, -7.295044777595805, -29.240326527345417]","[0.0027975689109172265, 0.0027975689109172265, 0.0]","[2.427928826753018, -7.561961311757485, -29.240326527345417]","[0.002935761354058524, 0.002935761354058524, 0.0]","[2.339008647891074, -7.53235987972536, -29.22054703588613]","[0.0029357236466942796, 0.0029357236466942796, 0.0]"
1.0001497268676758,5.016913414001465,4.991799354553223,24.476102828979492,2.7004858193915564,-8.805635436830295,-29.22054703588613,2.854219703747357,-9.046925744386456,-29.22054703588613,1.8162145614624023,-7.517917633056641,"[None, None, None]","[None, None, None]","[2.560174302967795, -8.910225353107544, -29.22054703588613]","[0.007191279155766833, 0.007191279155766833, 0.0]","[2.590231459911507, -8.780934168440735, -29.22054703588613]","[0.005441773503377837, 0.005441773503377837, 0.0]","[2.401463760680362, -7.931062134751863, -29.22054703588613]","[0.00352343671993549, 0.00352343671993549, 0.0]","[2.246060251280094, -7.486395270188263, -29.22054703588613]","[0.0029474961303054266, 0.0029474961303054266, 0.0]","[2.1171075630579206, -7.132811383143483, -29.22054703588613]","[0.002719351879263966, 0.002719351879263966, 0.0]","[2.27191788991912, -7.423625873111692, -29.22054703588613]","[0.0028646649341969995, 0.0028646649341969995, 0.0]","[2.339008647891074, -7.53235987972536, -29.22054703588613]","[0.0029357236466942796, 0.0029357236466942796, 0.0]"
1.0501642227172852,5.016650676727295,4.991974830627441,24.47637176513672,2.7557160722937493,-8.862601948591921,-29.22054703588613,2.560100317372441,-8.760317256188552,-29.22054703588613,1.816497802734375,-7.5180983543396,"[None, None, None]","[None, None, None]","[2.560174302967795, -8.910225353107544, -29.22054703588613]","[0.007191279155766833, 0.007191279155766833, 0.0]","[2.7559021760051277, -8.850426647450119, -29.22054703588613]","[0.005440821214471627, 0.005440821214471627, 0.0]","[2.4600728645261025, -7.946279216592577, -29.22054703588613]","[0.003489235414947686, 0.003489235414947686, 0.0]","[2.2971062871391053, -7.4876158127654175, -29.22054703588613]","[0.002878455125539372, 0.002878455125539372, 0.0]","[2.1171075630579206, -7.132811383143483, -29.22054703588613]","[0.002719351879263966, 0.002719351879263966, 0.0]","[2.3041034544274432, -7.41930883056136, -29.22054703588613]","[0.002788568625639695, 0.002788568625639695, 0.0]","[2.3793539104949186, -7.512076443630222, -29.22054703588613]","[0.002864687783698084, 0.002864687783698084, 0.0]"
1.1001484394073486,5.016411781311035,4.992140769958496,24.47658348083496,2.796757529881561,-8.942707924297165,-29.1690576023638,2.9294057151385053,-8.914651874947536,-29.1690576023638,1.8167543411254883,-7.5182785987854,"[None, None, None]","[None, None, None]","[2.888382971295712, -9.190860524682448, -29.22054703588613]","[0.007192305989017113, 0.007192305989017113, 0.0]","[2.8069274545191885, -8.922872808855965, -29.1690576023638]","[0.005439413098209214, 0.005439413098209214, 0.0]","[2.5026243784561237, -8.01130051827396, -29.1690576023638]","[0.0034536885000420216, 0.0034536885000420216, 0.0]","[2.21182285617891, -7.4178435549185195, -29.1690576023638]","[0.0028073089191942803, 0.0028073089191942803, 0.0]","[2.159667335985885, -7.135386722915206, -29.22054703588613]","[0.002640742253786039, 0.002640742253786039, 0.0]","[2.33557684589235, -7.471574925886783, -29.1690576023638]","[0.0027099857606347265, 0.0027099857606347265, 0.0]","[2.4148529695434684, -7.553523185438313, -29.22054703588613]","[0.002788447639296623, 0.002788447639296623, 0.0]"
1.1501541137695312,5.016094207763672,4.992368221282959,24.47682762145996,2.855688108116959,-8.942661528611183,-29.1690576023638,2.7934257067082204,-9.008320947257776,-29.1690576023638,1.8169951438903809,-7.518434762954712,"[None, None, None]","[None, None, None]","[2.600392781562673, -8.895153318295822, -29.1690576023638]","[0.007193256075061825, 0.007193256075061825, 0.0]","[2.8069274545191885, -8.922872808855965, -29.1690576023638]","[0.005439413098209214, 0.005439413098209214, 0.0]","[2.5026243784561237, -8.01130051827396, -29.1690576023638]","[0.0034536885000420216, 0.0034536885000420216, 0.0]","[2.21182285617891, -7.4178435549185195, -29.1690576023638]","[0.0028073089191942803, 0.0028073089191942803, 0.0]","[2.076773753113711, -7.027702581168853, -29.1690576023638]","[0.0025630766178007833, 0.0025630766178007833, 0.0]","[2.33557684589235, -7.471574925886783, -29.1690576023638]","[0.0027099857606347265, 0.0027099857606347265, 0.0]","[2.3172894704783276, -7.472646691952482, -29.1690576023638]","[0.00270959788402842, 0.00270959788402842, 0.0]"
1.2001557350158691,5.0156402587890625,4.99270486831665,24.477121353149414,2.855688108116959,-8.942661528611183,-29.1690576023638,2.504849852005684,-8.624992582358253,-29.1690576023638,1.820122241973877,-7.518493413925171,"[None, None, None]","[None, None, None]","[2.959456379529028, -9.019666888834909, -29.1690576023638]","[0.007194108487265079, 0.007194108487265079, 0.0]","[2.875859234687175, -8.811281109620753, -29.1690576023638]","[0.005437453812053588, 0.005437453812053588, 0.0]","[2.5707172848527633, -7.98596040612715, -29.1690576023638]","[0.0034177623427999355, 0.0034177623427999355, 0.0]","[2.3119061326202663, -7.44484313410833, -29.1690576023638]","[0.0027358297463939895, 0.0027358297463939895, 0.0]","[2.158520482187501, -7.011073173671106, -29.1690576023638]","[0.0024872678325069757, 0.0024872678325069757, 0.0]","[2.3937271564850353, -7.467502905307748, -29.1690576023638]","[0.002630809527612485, 0.002630809527612485, 0.0]","[2.3172894704783276, -7.472646691952482, -29.1690576023638]","[0.00270959788402842, 0.00270959788402842, 0.0]"
1.2501673698425293,5.015282154083252,4.992981910705566,24.477304458618164,2.8396620431715314,-8.980573295238585,-29.1690576023638,2.668652805650679,-8.75132419110463,-29.19760152081184,1.826888084411621,-7.518525838851929,"[None, None, None]","[None, None, None]","[2.959456379529028, -9.019666888834909, -29.1690576023638]","[0.007194108487265079, 0.007194108487265079, 0.0]","[2.779905087405097, -8.827549975394296, -29.1690576023638]","[0.005435057958471897, 0.005435057958471897, 0.0]","[2.544334361297102, -8.023365879398984, -29.1690576023638]","[0.0033822301805222256, 0.0033822301805222256, 0.0]","[2.3335649440675175, -7.515327755666754, -29.1690576023638]","[0.002665323418565518, 0.002665323418565518, 0.0]","[2.158520482187501, -7.011073173671106, -29.1690576023638]","[0.0024872678325069757, 0.0024872678325069757, 0.0]","[2.3863675970671827, -7.512045161679314, -29.1690576023638]","[0.0025524264855181725, 0.0025524264855181725, 0.0]","[2.343092847586477, -7.5251551787548605, -29.1690576023638]","[0.0026300980503775667, 0.0026300980503775667, 0.0]"
